Last_Name,Gender
đỗ,1
lê,1
nguyễn,1
nguyễn,1
nguyễn,1
phạm,0
thái,0
nguyễn,0
nguyễn,1
phan,1
võ,0
nguyễn,1
hoàng,1
nguyễn,0
hà,0
võ,0
phạm,0
nguyễn,1
lương,1
bùi,1
nguyễn,1
lê,0
trần,1
nguyễn,1
mai,1
huỳnh,0
huỳnh,0
huỳnh,0
phạm,0
nguyễn,1
mai,1
lê,1
dương,1
lương,1
nguyễn,0
đào,0
thái,0
lương,0
võ,1
trần,0
trần,0
lê,0
trần,1
trần,1
thái,1
nguyễn,1
cao,0
đặng,1
quang,1
hồ,1
cao,0
trần,0
ngô,1
nguyễn,1
lê,0
phạm,0
ngô,0
nguyễn,1
nguyễn,0
lê,0
hồ,1
lê,0
võ,1
phạm,1
võ,0
nguyễn,0
phan,1
nguyễn,1
vũ,1
hà,1
đỗ,1
lê,1
võ,0
trần,1
hồ,0
vỏ,1
trần,1
nhơn,0
phạm,0
nguyễn,1
sống,0
huỳnh,0
võ,1
phạm,0
phạm,0
huỳnh,1
nhan,1
võ,0
đặng,0
hoàng,1
nguyễn,1
trần,0
nguyễn,1
nguyễn,0
trần,0
phan,1
phạm,1
trần,1
lê,1
trần,1
phan,0
lữ,1
trần,1
phan,0
phạm,0
tô,0
nguyễn,1
trương,0
huỳnh,1
trần,1
lâm,1
phan,1
phạm,1
dương,1
nguyễn,0
dương,0
nguyễn,1
phan,1
văn,1
phạm,1
quách,0
đặng,1
trần,1
thái,0
đoàn,1
nguyễn,0
nguyễn,0
phạm,1
nguyễn,1
nguyễn,1
nguyễn,1
võ,0
nguyễn,0
phan,0
trịnh,1
lý,1
trần,0
bùi,1
đỗ,1
trần,0
trần,0
trịnh,1
nguyễn,1
nguyễn,0
đỗ,0
huỳnh,0
lê,0
đặng,1
nguyễn,1
ngô,0
nguyễn,0
phan,1
phạm,0
phạm,0
phan,1
lâm,0
dương,0
bùi,0
phan,1
dương,1
trần,1
lê,0
trần,1
phạm,1
nguyễn,1
trần,1
phạm,0
trần,1
võ,0
đặng,0
nguyễn,0
lê,1
giảng,1
lê,0
nguyễn,1
lê,1
đào,1
trần,0
lê,1
phan,1
trần,0
châu,1
nguyễn,1
lê,0
phạm,1
đặng,0
kim,1
phôm,0
bùi,1
đào,0
trần,1
hồ,1
nguyễn,0
trịnh,1
lưu,0
trần,1
trần,0
nguyễn,0
nguyễn,0
nguyễn,1
tào,0
huỳnh,1
nguyễn,1
nguyễn,1
nguyễn,1
mai,1
trần,1
nguyễn,1
lê,1
nguyễn,1
nguyễn,1
nguyễn,0
đặng,1
nguyễn,0
phạm,1
phan,0
trần,0
lưu,1
nguyễn,1
nguyễn,0
phan,1
nguyễn,1
mai,1
nguyễn,1
nguyễn,0
lưu,1
võ,0
võ,1
đặng,1
võ,1
nguyễn,1
lê,1
trần,1
nguyễn,1
trương,0
phạm,1
trần,0
nguyễn,1
trần,1
trần,0
nguyễn,1
nguyễn,0
trần,0
nguyễn,1
đặng,0
đặng,0
phạm,0
chế,1
võ,0
nguyễn,1
lê,0
cáp,1
mai,0
nguyễn,1
dương,1
đặng,1
lương,1
trần,1
nguyễn,1
đặng,1
lê,0
não,1
võ,0
trần,1
phạm,1
huỳnh,0
bùi,0
vũ,0
nông,1
nguyễn,1
phan,1
trần,1
nguyễn,1
lê,0
nguyễn,1
trần,1
võ,0
đặng,1
huỳnh,0
thái,0
lăng,1
nguyễn,0
nguyễn,1
trần,1
trần,0
phạm,0
lê,1
bùi,1
lý,1
đàm,1
trần,1
nguyễn,1
lê,1
vũ,1
lành,1
lê,0
phạm,0
trần,1
bùi,1
nguyễn,1
hà,1
đặng,0
đàm,0
nguyễn,0
trần,1
trần,1
đoàn,1
nguyễn,0
hoàng,0
phùng,0
võ,1
lê,0
trần,0
nguyễn,0
võ,1
tạ,1
võ,1
lê,0
hồ,1
trịnh,0
thái,0
nguyễn,1
nguyễn,0
phạm,0
trần,1
trần,0
huỳnh,1
nguyễn,0
nguyễn,1
trần,0
mai,0
võ,1
ngô,0
võ,1
phạm,1
hoàng,0
nguyễn,1
lê,1
trình,1
đinh,1
nguyễn,0
nguyễn,0
đặng,1
phạm,0
nguyễn,1
phạm,0
trần,1
bùi,1
nguyễn,1
trần,1
nguyễn,0
phan,0
lê,0
phạm,0
văn,0
nguyễn,0
lê,0
đoàn,1
bùi,0
phạm,0
trần,1
huỳnh,1
trần,1
trần,0
nguyễn,1
huỳnh,1
nguyễn,1
đặng,0
nguyễn,1
bùi,1
huỳnh,0
phan,1
vũ,1
phạm,1
lê,0
lê,1
nguyễn,0
ngô,0
nguyễn,0
ngô,0
phạm,1
bạch,1
lưu,0
đinh,1
phạm,0
nguyễn,0
nguyễn,0
lê,1
trần,1
nguyễn,1
phạm,1
lâm,1
danh,0
nguyễn,1
nguyễn,1
phạm,1
hà,0
trần,1
võ,0
nguyễn,1
lê,1
phùng,1
lê,0
võ,0
vương,1
hầu,0
lâm,0
trần,1
trần,1
đinh,1
dương,1
trần,1
lê,1
nguyễn,0
nguyễn,1
phạm,0
nguyễn,1
võ,1
nguyễn,1
phạm,1
văn,1
đỗ,1
nông,0
trần,0
hồ,0
lê,1
trương,1
bùi,1
hoàng,1
võ,1
nguyễn,1
phạm,1
ngô,1
phan,1
nguyễn,1
nguyễn,0
trần,0
hà,0
nguyễn,0
nguyễn,1
bùi,0
huỳnh,1
nguyễn,1
lê,1
huỳnh,0
đặng,1
trần,1
đỗ,1
tô,0
ngô,1
nguyễn,1
trương,1
lê,1
phạm,1
trần,0
nguyễn,0
trần,1
lại,1
trần,0
lê,0
võ,1
nguyễn,1
huỳnh,1
nguyễn,1
đỗ,1
võ,1
lê,0
vũ,0
trần,1
ngân,1
trần,0
bùi,0
lâm,1
trần,0
lê,0
trần,1
lê,1
nguyễn,1
cao,0
trần,0
phạm,0
đỗ,0
hoàng,1
nguyễn,0
lê,1
phạm,1
nguyễn,0
phạm,0
đoàn,1
bùi,0
bùi,1
trần,0
trần,1
võ,1
phạm,0
nguyễn,1
cao,1
trần,1
nguyễn,0
thái,1
nguyễn,0
nguyễn,0
lê,0
đoàn,1
huỳnh,1
hứa,1
văn,1
đỗ,0
nguyễn,1
nguyễn,1
nguyễn,0
tô,0
lê,1
trần,1
phạm,1
hàn,1
nguyễn,1
trần,1
hoàng,1
kiều,0
phạm,0
cao,1
lê,0
nguyễn,1
lưu,1
đặng,0
lê,1
trần,0
tạ,1
trương,0
quách,0
ngô,0
lê,1
nguyễn,1
đặng,1
vương,1
bùi,1
trương,1
đinh,0
nguyễn,1
phạm,1
lê,1
lê,1
hoàng,0
trần,1
dương,1
ngô,0
lê,1
phạm,1
nguyễn,1
lê,0
cao,1
đặng,0
trần,1
trần,0
nguyễn,1
phạm,1
đinh,1
trần,0
nguyễn,1
trần,1
dương,0
lê,1
nguyễn,1
cao,0
trần,0
nguyễn,1
trần,0
dương,1
vũ,1
trần,0
lê,1
nguyễn,1
nguyễn,1
huỳnh,1
đặng,0
dương,1
phan,1
phạm,0
nguyễn,0
trần,0
đặng,1
hồ,1
trương,1
trầm,0
đặng,1
nguyễn,0
tăng,0
lê,1
nguyễn,0
huỳnh,0
nguyễn,0
nguyễn,1
trần,1
trần,1
nguyễn,0
văng,0
tạ,0
ôn,0
huỳnh,0
đặng,0
ngọ,0
phạm,1
võ,1
phan,1
trần,0
phạm,1
hồ,0
lê,0
nguyễn,0
lưu,1
lê,1
huỳnh,0
trần,0
lê,0
nguyễn,0
bùi,1
phan,0
nguyễn,0
ngô,1
võ,0
võ,0
bùi,1
nguyễn,0
nguyễn,1
huỳnh,1
nguyễn,0
nguyễn,0
ngô,1
nguyễn,1
vũ,1
lâm,1
triệu,1
lê,1
trần,1
tô,1
nguyễn,1
lưu,0
lê,0
phan,1
vũ,1
trần,1
vàng,0
hồ,1
nguyễn,1
đinh,1
dương,0
lê,1
nguyễn,0
vũ,1
lê,0
ngô,0
phạm,0
lê,1
huỳnh,1
nguyễn,0
đào,1
trần,1
phạm,1
bùi,1
võ,1
nguyễn,1
nguyễn,0
nghiêm,1
lê,1
cao,0
võ,0
mai,0
mã,0
phan,1
vũ,1
lê,1
đỗ,0
trần,0
hà,1
phạm,1
trương,0
phạm,1
huỳnh,0
võ,0
châu,1
lê,0
bùi,1
thị,0
nguyễn,0
võ,1
trần,1
nguyễn,0
trần,1
nguyễn,0
ngô,1
võ,0
cao,0
nguyễn,0
bùi,0
phạm,1
nguyễn,1
lý,1
võ,0
lê,1
lâm,1
phạm,0
lưu,1
thái,0
phan,0
huỳnh,1
lai,1
phạm,0
nguyễn,0
võ,0
đinh,0
lê,0
phạm,1
võ,0
bùi,0
nguyễn,0
đỗ,0
lê,0
nguyễn,0
trần,1
nguyễn,0
trần,1
nguyễn,1
nguyễn,0
nguyễn,1
đặng,0
lê,1
nguyễn,1
lê,1
vòng,1
nguyễn,1
phạm,0
vương,0
trần,0
trần,1
hoàng,1
nguyễn,0
lê,1
trần,1
nguyễn,1
trần,1
lê,0
thái,1
bùi,1
nguyễn,0
tô,0
phan,1
phạm,1
huỳnh,1
trần,1
nguyễn,1
trần,1
đặng,1
phạm,0
trịnh,0
trần,0
lê,0
đinh,1
trương,1
đặng,0
lâm,0
trần,1
lại,0
phạm,1
võ,1
nguyễn,1
phạm,0
đào,1
nguyễn,1
trần,1
nguyễn,1
trần,1
phan,1
nguyễn,1
hùng,1
nguyễn,0
đặng,0
lê,1
trịnh,1
trần,0
mai,1
thân,1
đoàn,1
nguyễn,1
dương,0
trần,1
lưu,1
nguyễn,0
đặng,1
trần,0
mai,1
đinh,0
nguyễn,1
nguyễn,1
nguyễn,0
trần,0
thủy,1
mai,0
hán,1
võ,0
bùi,1
nguyễn,0
nguyễn,1
nguyễn,0
đạo,1
trần,1
hà,0
nguyễn,0
phùng,0
lê,0
huỳnh,1
nguyễn,1
nguyễn,1
cam,1
nguyễn,1
phạm,1
lê,1
nguyễn,0
vũ,1
nguyễn,0
võ,1
nguyễn,1
thái,0
ngô,1
nguyễn,1
lê,1
lê,0
nguyễn,1
lê,1
lê,0
bùi,1
đặng,0
diệp,0
lưu,0
bùi,1
đặng,1
hồ,0
trần,1
nguyễn,1
võ,1
nguyễn,1
huỳnh,1
lê,0
phạm,0
cao,0
nguyễn,0
thông,0
lê,0
võ,0
nguyễn,0
lê,1
nguyễn,0
hồ,1
võ,1
trần,0
nguyễn,0
triệu,1
nguyễn,1
phan,0
nguyễn,1
nguyễn,1
nông,1
trần,1
phạm,1
võ,0
lý,1
phạm,0
lê,1
nguyễn,0
lê,0
võ,1
quảng,0
thạch,0
hoàng,0
phạm,1
trần,0
phí,0
phạm,1
lê,1
ninh,1
văn,1
đặng,1
hà,0
nguyễn,0
dương,1
lê,0
trần,0
trần,0
đào,1
lê,0
nguyễn,0
trần,1
cao,0
nguyễn,0
nguyễn,0
trần,0
nguyễn,0
huỳnh,0
trương,0
trần,0
lê,0
phạm,1
nguyễn,1
văng,0
phan,1
phạm,1
phạm,0
nguyễn,0
phạm,0
đặng,0
võ,0
nguyễn,1
lương,0
cao,0
phan,1
hồ,1
vũ,1
nguyễn,1
châu,0
nguyễn,0
nguyễn,1
nguyễn,0
võ,1
nguyễn,1
trần,0
phan,0
hoàng,1
nguyễn,0
phạm,0
lê,1
lâm,0
nguyễn,0
lê,0
nguyễn,0
nguyễn,1
lê,1
bùi,1
nguyễn,0
vũ,1
lê,0
lê,1
võ,0
trần,0
hoàng,1
nguyễn,0
đỗ,1
nguyễn,1
nguyễn,1
nguyễn,0
trình,0
vũ,0
lê,0
phan,0
nguyễn,1
nguyễn,0
trần,1
quách,0
trần,0
lê,1
nguyễn,1
ngô,0
phạm,1
phan,0
lê,1
dương,1
bùi,0
nguyễn,1
bùi,0
thạch,1
võ,0
trần,1
trần,0
đỗ,0
phan,1
trần,0
lê,1
huỳnh,1
huỳnh,0
huỳnh,1
huỳnh,1
phan,0
bùi,1
lê,0
huỳnh,1
nguyễn,1
nguyễn,1
nguyễn,1
phùng,1
đậu,1
nguyễn,1
đỗ,0
lý,1
lê,0
lê,1
phan,0
hoàng,1
nguyễn,0
lương,0
trần,1
phan,1
hồ,1
lê,0
lương,1
nguyễn,0
nguyễn,1
phạm,1
thủy,1
nguyễn,0
trà,0
hoàng,1
đinh,1
nguyễn,1
nguyễn,0
hà,0
phạm,0
phạm,0
nguyễn,0
trần,0
trương,1
võ,1
phan,0
phan,1
lê,1
huỳnh,0
lê,1
hà,0
nguyễn,1
nguyễn,1
trần,0
đinh,1
võ,0
trần,1
trần,1
lê,0
giáp,1
bùi,0
trịnh,0
huỳnh,0
lâm,1
võ,0
hoàng,0
trần,0
hoàng,1
mai,1
nguyễn,0
nguyễn,1
thân,0
phạm,1
vương,0
nguyễn,1
nguyễn,0
võ,0
nguyễn,1
phạm,1
đào,1
nguyễn,1
phan,1
lê,0
lâm,1
trần,1
võ,1
phạm,1
trần,1
lý,1
vũ,1
phan,1
đặng,0
huỳnh,1
chu,1
thời,0
phạm,0
đặng,0
võ,0
trương,1
phan,1
nguyễn,1
hồ,1
nguyễn,0
lê,0
nguyễn,0
huỳnh,1
lê,1
nguyễn,1
phạm,0
nguyễn,1
lê,1
huỳnh,1
lê,0
đỗ,1
võ,1
hồ,1
dương,0
phan,0
đỗ,1
nguyễn,0
phạm,0
bùi,1
mai,1
huỳnh,0
trần,1
nguyễn,0
đặng,0
nguyễn,1
nguyễn,1
nguyễn,1
phan,1
trương,1
nguyễn,0
nguyễn,1
nguyễn,1
cao,1
nguyễn,1
huỳnh,0
đỗ,1
nguyễn,0
nguyễn,1
lê,0
võ,0
lâm,1
nguyễn,0
đào,0
trần,1
nguyễn,1
lê,0
nguyễn,1
đặng,0
huỳnh,0
nguyễn,1
đinh,0
nguyễn,1
nguyễn,0
trần,0
nguyễn,0
trần,1
cao,1
chu,1
bùi,0
trịnh,0
phạm,1
hoàng,1
phan,1
võ,1
bùi,0
trần,0
trần,1
trần,1
dương,0
trần,1
nguyễn,0
trần,0
võ,0
phạm,0
nguyễn,1
nguyễn,0
nguyễn,0
phạm,0
võ,1
trần,0
lý,0
lê,1
lê,0
vương,1
nguyễn,0
võ,1
nguyễn,0
trần,0
hoàng,0
nguyễn,1
đỗ,1
la,1
đặng,0
phạm,0
hàng,0
lê,1
dương,1
phan,1
đỗ,0
phạm,1
hà,1
hà,1
hán,0
lê,1
trương,0
trần,1
nguyễn,1
nguyễn,0
đặng,1
phạm,0
trần,1
đổng,0
vũ,0
phạm,1
vũ,1
trần,0
đỗ,1
lê,1
nguyễn,0
phan,1
bùi,1
đô,0
phạm,0
nguyễn,1
phạm,1
võ,1
lưu,1
phạm,0
trần,0
châu,0
đàm,1
bùi,0
lê,0
dương,1
phạm,1
hoàng,1
lê,1
phạm,1
phan,0
bùi,1
dương,0
ngô,0
huỳnh,0
mai,0
nguyễn,0
trần,0
nguyễn,0
trịnh,0
trần,1
cao,0
ngô,1
trần,0
nguyễn,1
đào,1
nông,0
nguyễn,1
nguyễn,1
trảo,1
vũ,1
lê,0
phan,0
phạm,1
sơn,0
huỳnh,0
nguyễn,1
phan,1
võ,1
đào,0
hà,1
phạm,1
nguyễn,1
ngô,1
trần,1
lê,0
trần,1
nguyễn,0
phan,1
hoàng,0
đàng,0
bùi,1
lê,0
lý,0
cao,1
dương,0
nguyễn,1
hồ,0
tô,1
nguyễn,1
nguyễn,0
nguyễn,1
lê,1
ngô,1
lê,0
huỳnh,0
trịnh,1
huỳnh,0
lê,0
lầu,0
triệu,1
trần,0
trần,0
nguyễn,0
trần,1
nguyễn,0
nguyễn,1
nguyễn,0
văn,1
nguyễn,1
nguyễn,1
trần,1
trương,1
nguyễn,0
đặng,0
châu,0
phạm,0
hoàng,1
ngô,0
võ,1
nguyễn,0
nguyễn,1
đào,0
lê,1
hoàng,0
trần,1
nguyễn,0
trịnh,0
nguyễn,1
mùi,1
phạm,0
nguyễn,1
nguyễn,0
đào,1
nguyễn,0
lê,0
đinh,1
phạm,0
trương,0
phạm,0
phạm,1
trần,1
phan,1
lê,0
ngô,0
trần,1
đinh,0
khương,0
nguyễn,0
lê,1
nguyễn,1
nguyễn,1
trần,0
nguyễn,1
âu,1
thái,1
trần,1
nguyễn,1
dương,0
bùi,1
hoàng,0
võ,1
nguyễn,0
lưu,0
huỳnh,0
phan,0
lê,1
đỗ,0
trần,0
vũ,0
trần,0
nguyễn,0
đỗ,1
trần,1
trần,1
huỳnh,0
ngô,0
trần,0
phạm,0
phan,1
âu,0
trương,1
lương,1
lại,1
trần,1
đỗ,0
đặng,0
lưu,1
hồ,0
cù,0
phan,1
nguyễn,0
huỳnh,1
nguyễn,1
lê,1
chu,0
phan,0
lê,1
phan,1
trần,1
phan,0
huỳnh,0
nguyễn,1
lương,1
mai,1
huỳnh,1
võ,1
phạm,0
lê,0
đào,1
nguyễn,0
phan,1
đoàn,1
trần,1
nguyễn,1
bùi,1
đào,1
nguyễn,0
lê,1
thân,1
vũ,1
liêu,0
huỳnh,0
trần,0
nguyễn,1
trương,1
võ,0
trương,0
đỗ,1
lê,0
trần,1
lê,1
phan,0
kiên,0
nguyễn,0
phạm,1
nguyễn,0
dương,0
trần,0
trần,0
diệp,1
trần,1
trần,1
đỗ,0
phan,1
nguyễn,0
lê,0
trần,1
phan,0
dương,1
hà,1
trần,1
nguyễn,0
đàng,1
phan,1
trần,1
vũ,1
nguyễn,1
nguyễn,1
hoàng,0
trần,0
tô,1
nguyễn,1
nguyễn,0
võ,0
lê,1
nguyễn,1
hà,1
mai,1
hà,1
nguyễn,0
đỗ,1
cao,1
bùi,0
thẩm,0
lê,0
ngô,1
trương,1
nguyễn,0
châu,1
nguyễn,1
phạm,1
lê,0
nguyễn,0
đào,1
lương,0
lê,1
võ,1
bùi,1
văn,1
nguyễn,1
trương,0
võ,1
dương,1
nguyễn,1
hoàng,0
nguyễn,1
đặng,1
võ,0
thái,0
nguyễn,1
đặng,1
lê,1
lê,1
trần,1
trần,0
nguyễn,0
lê,0
lâm,1
lê,1
võ,1
bùi,1
lưu,0
trương,1
quản,0
hoàng,1
nguyễn,1
nguyễn,0
lê,1
phan,1
hoàng,0
nguyễn,1
trần,1
trần,1
đoàn,1
nguyễn,1
bùi,1
trần,0
lê,1
thái,0
huỳnh,0
dương,1
lê,1
trần,1
nguyễn,1
nguyễn,1
lâm,1
trần,0
phan,1
phạm,0
đoàn,1
phạm,1
trương,0
vương,1
tôn,0
võ,0
nguyễn,1
lê,1
trần,1
nguyễn,1
quách,1
nguyễn,0
đặng,1
lê,1
lợi,1
lương,1
hoàng,1
nguyễn,1
nguyễn,0
phạm,0
nguyễn,1
phạm,1
đỗ,1
trần,1
vương,1
trương,0
trần,1
đào,1
chu,1
nguyễn,0
nguyễn,1
ngô,0
lê,1
tống,1
trầm,0
trần,1
lại,1
vũ,1
vũ,0
lâm,0
võ,1
lê,1
mai,1
trần,0
võ,0
phạm,1
trần,0
huỳnh,0
châu,1
thái,0
đỗ,0
đặng,1
đỗ,0
trần,0
nông,0
trần,1
lương,1
hồ,0
nguyễn,0
nguyễn,1
nguyễn,1
điền,0
phùng,1
nguyễn,0
dư,1
hà,1
phạm,0
hồ,0
hoàng,1
mai,1
huỳnh,0
hồ,1
nguyễn,1
nguyễn,1
lê,1
nguyễn,1
huỳnh,1
phan,1
phạm,0
mào,0
lê,0
châu,1
đào,1
đoàn,0
lê,1
nguyễn,0
nguyễn,1
tiêu,0
dương,0
đỗ,0
nguyễn,0
trương,0
bùi,0
nguyễn,0
đỗ,1
nguyễn,0
trần,0
trần,1
bùi,0
phạm,0
nguyễn,0
vương,1
nguyễn,1
đoàn,0
lý,0
lương,0
nguyễn,1
nguyễn,1
ngô,1
nguyễn,1
lê,1
đoàn,1
đồng,1
nguyễn,1
đặng,1
hồ,0
tô,0
phan,0
phan,1
huỳnh,1
nguyễn,1
lê,1
huỳnh,1
sầu,0
lương,1
trịnh,1
trịnh,0
lý,0
lê,0
lê,1
nguyễn,0
nguyễn,1
phạm,1
nguyễn,0
lê,0
mai,1
nguyễn,1
phùng,1
lê,1
thái,1
đặng,1
nguyễn,1
võ,1
lê,1
phan,1
phạm,1
đặng,1
phạm,1
lê,1
đào,1
nguyễn,1
vũ,1
đồng,0
tạ,1
đỗ,0
phạm,1
văn,0
phạm,1
nguyễn,1
lục,1
bùi,1
quách,0
nguyễn,1
phạm,1
đoàn,1
danh,1
trần,0
nguyễn,1
đỗ,0
nguyễn,0
trần,1
văn,1
lù,0
nguyễn,0
lê,1
mó,0
phạm,1
trần,0
trần,1
huỳnh,1
viên,1
nguyễn,1
vũ,1
hoàng,0
lương,1
cao,1
trà,0
nguyễn,1
phạm,0
nguyễn,1
võ,0
lê,0
thân,1
lâm,1
phạm,0
phạm,1
ngô,1
lâm,1
châu,0
trần,1
phan,0
nguyễn,1
nguyễn,0
lý,1
trần,0
nguyễn,1
trần,1
trịnh,1
cao,1
võ,0
bùi,0
đỗ,0
lê,0
võ,1
lê,1
nguyễn,1
hồ,1
trương,0
dương,1
phan,1
trần,1
chung,0
phạm,1
nguyễn,0
phạm,1
phạm,1
huỳnh,0
hà,1
lê,1
bùi,0
lê,0
trần,1
nguyễn,1
đặng,1
võ,1
tạ,1
nguyễn,1
đồng,0
nguyễn,0
lâm,1
tống,1
đoàn,0
lê,1
võ,1
hà,0
ngô,0
đỗ,0
vũ,1
đỗ,1
dương,0
trần,0
phạm,1
trần,0
đỗ,1
bùi,0
đỗ,1
nguyễn,0
trần,0
nguyễn,1
võ,1
ngô,0
phạm,0
phạm,1
phan,1
trần,1
đỗ,1
trần,0
ngô,1
đặng,1
lê,1
lưu,0
lê,1
phan,0
nguyễn,0
đoàn,0
nguyễn,0
nguyễn,0
cao,0
thạch,0
an,1
huỳnh,1
trần,1
luận,0
lê,1
phùng,1
lương,0
đặng,1
nguyễn,1
phạm,0
lê,1
lê,1
nguyễn,1
trần,0
lê,1
trương,0
trần,1
nguyễn,0
phạm,1
dương,0
nguyễn,1
nguyễn,0
bạch,0
lý,1
mai,0
nguyễn,0
trần,0
đỗ,1
phan,1
trần,0
đoàn,0
huỳnh,1
phạm,1
mai,1
ngô,1
đoàn,0
nguyễn,0
nguyễn,1
nguyễn,0
đặng,1
huỳnh,1
châu,1
bùi,0
hoàng,1
vũ,0
châu,1
hoàng,1
phạm,1
lai,1
trần,1
hồ,0
huỳnh,1
võ,1
bùi,1
bùi,1
nguyễn,0
hứa,1
đào,0
phạm,1
lương,0
huỳnh,0
đỗ,0
biện,1
đặng,1
phan,0
lê,1
võ,1
nguyễn,0
tô,0
phùng,1
lý,0
nguyễn,1
lê,1
đỗ,1
bế,0
đỗ,1
phan,0
hoàng,1
nguyễn,0
huỳnh,0
trần,0
nguyễn,1
ngô,0
vũ,1
nguyễn,0
nguyễn,1
phạm,0
bùi,0
trần,1
lê,1
sơn,0
lê,0
ngô,1
nguyễn,1
lê,0
ngô,1
nay,1
triệu,0
trương,1
đinh,1
nguyễn,0
lưu,1
hà,1
trần,1
lê,0
đoàn,1
mai,1
trần,1
đoàn,0
nguyễn,0
nguyễn,1
ngô,0
sử,0
nguyễn,0
nguyễn,1
nguyễn,0
nguyễn,1
nguyễn,1
hoàng,1
trương,0
phan,1
hồ,1
kiều,1
hoàng,1
nguyễn,1
nguyễn,1
trịnh,1
trần,1
trần,0
lê,1
phan,1
vũ,0
phan,1
trần,1
trần,1
nguyễn,0
võ,1
nguyễn,1
đồng,1
tân,1
hồ,0
hữu,0
hồ,0
mai,0
phùng,0
trương,0
phan,1
nguyễn,1
phan,0
hồ,1
nguyễn,1
đào,1
vũ,1
đặng,1
dương,0
trần,1
trịnh,1
trần,0
trần,1
hồ,1
bùi,1
phương,1
trần,1
bùi,0
lê,1
ngô,1
hoàng,0
hoàng,1
phạm,1
hồ,0
lê,1
nguyễn,0
trần,1
lê,1
lê,1
phan,1
lê,0
phạm,1
huỳnh,1
nguyễn,1
nguyễn,1
trần,1
lê,0
trịnh,1
đỗ,1
phạm,0
lê,0
hoàng,1
nguyễn,0
tô,1
trần,1
nguyễn,1
trần,0
nguyễn,1
chế,1
phạm,0
trương,0
nguyễn,1
bế,1
đoàn,1
nguyễn,0
trần,0
quyền,0
trịnh,1
lê,0
lương,0
châu,0
lê,1
bạch,1
vương,0
nguyễn,0
thạch,1
đinh,1
huỳnh,1
võ,1
ngô,0
bùi,0
bùi,1
trần,1
trần,1
vũ,1
huỳnh,1
luyện,0
trương,1
hồ,1
châu,1
mai,1
lê,1
lê,0
vũ,1
bùi,0
thạch,1
nguyễn,1
lê,0
trần,0
trần,1
hồ,1
nguyễn,1
sầm,1
nguyễn,1
ưng,1
nguyễn,0
phạm,1
lê,1
trần,0
nguyễn,0
võ,1
bùi,1
nguyễn,1
nguyễn,0
nguyễn,1
nguyễn,1
nguyễn,0
đào,1
ôn,0
phan,0
trương,0
đỗ,0
trần,0
lê,0
nguyễn,1
tô,0
biện,0
đào,1
cao,0
huỳnh,1
phạm,0
đặng,1
thạch,1
hoàng,0
trần,1
phùng,0
đặng,0
nguyễn,0
lê,0
lê,0
đặng,1
đinh,0
ngô,0
ngô,1
thiều,0
phạm,0
nguyễn,0
nguyễn,1
nguyễn,0
tiết,1
nguyễn,0
nguyễn,0
đàm,0
thái,0
hoàng,1
nguyễn,0
lương,1
nguyễn,1
hồng,0
dương,1
phạm,1
phan,1
vũ,1
phan,1
trần,1
nguyễn,1
trần,1
văn,1
triệu,0
đinh,1
trần,0
phan,1
đỗ,0
lê,0
lê,0
huỳnh,1
nguyễn,0
phạm,0
bùi,1
nguyễn,0
trần,0
trịnh,0
đặng,1
phạm,1
nguyễn,1
nguyễn,0
nguyễn,0
hà,1
nguyễn,0
đoàn,1
tăng,1
hồ,1
mậu,0
võ,1
võ,0
nguyễn,0
ôn,1
trần,0
thẩm,1
lê,0
võ,1
nguyễn,1
nguyễn,1
nguyễn,1
trần,1
du,1
lăng,0
nguyễn,1
trần,0
phan,1
nguyễn,1
nguyễn,0
trần,0
huỳnh,0
đỗ,1
nguyễn,1
nông,0
bùi,0
phạm,1
võ,0
hà,1
lâm,0
ngô,1
huỳnh,0
trần,1
bùi,1
nguyễn,0
hoàng,1
lương,0
nguyễn,1
trần,0
lê,0
nguyễn,1
hồ,1
lê,1
nguyễn,1
quảng,0
lê,0
vũ,1
bùi,0
đặng,1
lâm,1
đặng,1
lê,1
phạm,0
châu,1
phạm,0
trần,1
lê,1
võ,1
lê,1
lương,0
võ,1
nguyễn,0
nguyễn,1
nguyễn,0
võ,0
đặng,0
nguyễn,1
dương,1
đặng,0
lê,1
nguyễn,1
phùng,1
đỗ,1
đào,0
kim,1
nguyễn,1
trịnh,1
trịnh,1
phạm,1
đinh,1
phùng,1
hoàng,0
hồ,1
vỏ,0
cao,1
nguyễn,1
đinh,0
nguyễn,0
phạm,1
đỗ,1
đặng,1
nguyễn,0
huỳnh,1
phạm,0
lê,0
phạm,0
trần,1
nguyễn,0
trần,0
nguyễn,0
phùng,0
hoàng,1
thái,0
nguyễn,0
võ,1
hoàng,0
nguyễn,1
trịnh,0
châu,1
nguyễn,1
võ,1
tạ,0
châu,0
nguyễn,0
nguyễn,0
nguyễn,0
phan,0
vũ,0
nguyễn,1
phạm,1
trầm,1
lê,1
hoàng,0
hoàng,1
phùng,1
võ,0
nguyễn,0
vũ,1
trương,0
nguyễn,0
hà,0
nguyễn,1
phan,1
nguyễn,0
dương,0
thạch,1
trần,1
đoàn,1
phan,1
hà,1
hồ,1
trần,1
nguyễn,1
võ,1
trương,0
nguyễn,0
hà,1
phạm,0
đặng,0
nguyễn,0
đỗ,0
văn,1
vũ,1
võ,0
lê,0
hoàng,0
đặng,0
phạm,1
